排名,up主,视频链接,视频描述,三连量,播放量,排行分数,标签,标题,弹幕数
2563,闪电牛牛工作室,http://www.bilibili.com/video/av968148982,听说发第二遍能火,32,1183,1183,罗志祥&&卢本伟&&孙笑川&&猫和老鼠&&鬼畜调教&&全明星&&bilibili新星计划&&搞笑,【猫和老鼠】卢 表 哥（上）,29
2564,蛋定的蛋定哥,http://www.bilibili.com/video/av455513877,"初投稿です
已经不想说什么了，能给点鼓励就好",97,1182,1182,初投稿&&原曲不使用&&鲜烈之龙&&cookie&&音mad,[东方鬼畜曲奇音MAD]鲜烈之龙,7
2565,吉儿的王国,http://www.bilibili.com/video/av838049966,祝大家年年家境都贫寒年，天天轮换亮机卡！,0,1181,1181,bilibili新星计划&&装机猿&&百万调音师,装机猿《我的世界》 你们不懂 ！颜值明星装机猿倾情演唱,3
2632,百慕大叁角,http://www.bilibili.com/video/av883364199,"https:/youtu.be/JQQDUEbwMus
挺搞笑",6,1087,1087,英雄联盟&&搞笑&&LOL&&美式鬼畜&&墨菲特&&MLG,墨菲特.EXE,1
2633,财富大佬zss,http://www.bilibili.com/video/av200576343,-,1,1087,1087,复仇者联盟&&漫威&&预告片&&搞笑&&电影&&超级英雄,《反MC联盟4 终局之战》预告片,11
2634,围城进击鹅,http://www.bilibili.com/video/av455832037,"宝贝生日快乐呀
生贺视频做鬼畜我怕是药丸哈哈哈哈哈哈",42,1086,1086,百万剪辑师挑战&&生日快乐&&翟潇闻&&R1SE&&鬼畜&&搞笑,【翟潇闻|鬼畜高能RAP】“可爱且魅力四射，迷人却不失风度”。生日快乐呀！永远开心的人间小甜瓜,23
2635,梦谁吐鲁梦卡-已八化,http://www.bilibili.com/video/av412990113,"我的第一个视频，有什么不好就说吧。也不知道把它放到鬼畜区合不合适2333。
奥利给！马上发第二个",9,1086,1086,bilibili新星计划&&老八,【八出没】当光头强呐喊奥利给后会发生什么,8
2636,芜湖老芜香蛋,http://www.bilibili.com/video/av328069134,-,7,1086,1086,老八&&岛市老八&&奥利给&&鬼畜配音&&粑粑&&大耳朵图图,大耳朵老八,3
2637,了不起的刘盒盒,http://www.bilibili.com/video/av243358885,这次带来最原汁原味的鬼畜调教 每一个作品我都会做到我所能及的优质 也会尝试各种风格不停的进步 喜欢的朋友三连关注UP,25,1086,1086,bilibili新星计划&&奥利给&&岛市老八&&搞笑&&老八&&鬼畜调教&&蜜汁带感&&洗脑循环&&文艺复兴&&rap,建 议 改 为 ： 美 食 燃 情,13
2541,泷子丶,http://www.bilibili.com/video/av883070898,"梦幻联动
在凉真要欧拉人了
BGM：吉祥三宝",91,1218,1218,bilibili新星计划&&JOJO&&罗翔&&鬼畜调教&&JOJO的奇妙冒险&&高能&&搞笑&&洗脑循环,【罗翔&amp;JOJO】JO翔三宝（吉祥三宝）,13
2542,研途考研教育,http://www.bilibili.com/video/av710746350,midi来自https://www.bilibili.com/video/BV1q5411t7N1?from=search&amp;seid=18041568365134802780,2,1218,1218,恋爱循环&&鬼畜调教&&洗脑循环&&搞笑&&花泽香菜&&化物语&&520&&张雪峰&&考研,张雪峰也唱《恋爱循环》了？？520的单身死亡循环,4
2543,锑碲碘氙铯,http://www.bilibili.com/video/av625728322,"咳咳，本视频讲述了阴阳怪气男团不为人知的故事
本视频仅供娱乐，如有雷同，纯属巧合
肝了好久，各位关注加三连呗
我吹爆阴阳怪气男团！！！
上期: BV1zQ4y1N724
惹~",5,1218,1218,bilibili新星计划&&老番茄&&中国boy&&花少北&&某幻君&&舞法天女&&搞笑&&自制&&阴阳怪气&&沙雕,㊙️阴阳怪气男团背后的故事㊙️,10
2544,Src塑料,http://www.bilibili.com/video/av795517937,"卡祖笛真好听0v0

BGM： Mermaid girl

下次一定整个好的，这次一开始不同时期的音源混用，结果听起来很违和，混音也没法混，只好把大部分词都删了QAQ。技术力有限，有的东西刚开始学555

不过白白萌萌哒还是初代的好听，之后还原不出来了
参考：
https://www.midishow.com/zh-tw/midi/43947.html、
https://www.midishow.com/zh-tw/midi/26875.html
茶壶婶婶图片来自阿白的茶壶婶婶的视频",17,1214,1214,鬼畜调教&&萌萌哒&&白い散華&&Mermaid girl,【白い散華】白白萌萌哒4,4
2545,爱电竞的韩小寒,http://www.bilibili.com/video/av370775479,"剪辑时候感动哭了好几次 
多陪陪家人 我们国家有着最勇敢的人保护着我们 珍惜现在来之不易的生活",14,1214,1214,五四精神传承有我&&罗翔&&刘波&&厚大法考&&孙笑川&&大宋提刑官&&张三&&刑法&&周淑怡&&法律,罗 翔 提 刑 官 之 药水冤案,11
2546,某某阿某某,http://www.bilibili.com/video/av625835189,"动物世界
本视频纯属娱乐",6,1211,1211,全能打卡挑战&&GIAO哥&&鬼畜调教&&动物世界,动物世界 giao,3
2547,深度研究所,http://www.bilibili.com/video/av285449012,"中文字幕，转自：https://www.youtube.com/watch?v=pNFRuHyntW0
转载自油管：Maestro Ziikos
感谢观看，三连关注，下期再见",25,1211,1211,鬼畜调教&&鬼畜素材&&搞笑&&川建国&&洗脑循环&&DONALDTRUMP&&鬼畜翻唱&&川普&&特朗普&&鬼畜,建议改成：歌 伦 普,3
2548,圆子仙人塘,http://www.bilibili.com/video/av710570700,原电影：天使爱美丽,23,1209,1209,全能打卡挑战&&周淑怡&&天使爱美丽&&孙红雷&&PDD&&卢本伟&&刘谋&&五五开&&55开&&卖瓜,【正义的淑芬】-对-盛气凌人，咄咄逼人，说不！,34
2549,小时钟的秒针,http://www.bilibili.com/video/av243213226,,26,1206,1206,bilibili新星计划&&鬼畜调教&&自制&&搞笑&&动物&&鬼畜素材&&搞笑视频&&三国演义&&动物世界&&动物园,动物世界，世界三国，三国乱舞，完结,3
2550,一叶涂秋,http://www.bilibili.com/video/av710703844,做个视频不容易  砰砰砰,21,1204,1204,bilibili新星计划&&周淑怡&&药水哥&&鬼畜调教&&自制,【淑仪X药水】遇见怡真好,24
2715,泽漩君,http://www.bilibili.com/video/av200802821,"原片【爆笑虫子】
看的开心就好
还有
你在点赞对吧",11,1002,1002,百万剪辑师挑战&&舔狗&&搞笑&&情感&&自制&&爱情&&生活&&恋爱&&药水哥,答应我好不好？不要做舔狗了,2
2716,记忆之无殇,http://www.bilibili.com/video/av753327156,嗯♂嗯,43,1001,1001,全能打卡挑战&&朱一旦的枯燥生活&&哲学&&枯燥&&美丽拍档&&VAN,【哲学】告诉我，枯♂燥吗,4
2717,辉夜あ,http://www.bilibili.com/video/av668290550,"(重投）做了很久的一个视频
进来看的帮忙点个赞吧
秋梨膏！！！",40,1000,1000,洗脑循环&&二次元鬼畜&&本草纲目&&鬼畜调教&&蜜汁带感&&萌新&&和泉纱雾&&bilibili新星计划,【纱雾rap】卡哇伊の条纹パン,12
2718,一纸秋华,http://www.bilibili.com/video/av583083046,"籽岷劯拍桌鬼畜 漫画版
绘画：洛零
制作不易求三连～",16,1000,1000,MINECRAFT&&bilibili新星计划&&籽岷&&籽岷拍桌&&搞笑&&鬼畜调教&&MC&&我的世界&&Minecraft,【前方核能！！！】籽岷劯拍桌鬼畜 漫画版,20
2719,秋风鸟,http://www.bilibili.com/video/av455534318,"兄弟们把信仰打在公屏上！
创作不易，素质三连走一走
素材 @--啊K 
BGM：final phase
粉丝群QQ563735624",64,1000,1000,某科学的超电磁炮&&final phase&&fripSide&&枪声音乐&&高燃&&超电磁炮&&OP&&生日快乐&&御坂美琴&&炮姐,[20年美琴庆生】超炮3OP 枪声爆燃卡点  刷起信仰！！,31
2720,打我你悲哀,http://www.bilibili.com/video/av285586078,做视频不易，喜欢就三连支持一波啦~,18,1000,1000,bilibili新星计划&&鬼畜调教&&搞笑&&岛市老八&&正道的光&&孙笑川,正  岛   的  光,6
2521,杰瑞爱上汤,http://www.bilibili.com/video/av625698896,"新一期猫和老鼠改变番剧出炉啦！
能上一波推送吗？真的好惨！
各位粉丝希望你们明白我的苦衷
新人跪求三连支持！真的要火再不火真的难受了求求你们支持一波吧。",63,1255,1255,bilibili新星计划&&鬼畜调教&&搞笑视频&&小黄鸭&&猫和老鼠&&csgo茄子&&搞笑&&毛子,【经典老番茄和毛子】 隐身后的丫丫和毛子会对茄子做些什么呢？？                   不忍心看到自己做的这个鬼畜这样凉,13
2699,是白麓a,http://www.bilibili.com/video/av667928856,"新人作，欢迎私信/评论/弹幕交流
别忘了投币哦XD
推荐作BV14z411z7t9",8,1017,1017,bilibili新星计划&&鬼畜调教&&自制&&英雄联盟&&芜湖大司马,【大司马鬼畜】史上最骚捞马,3
2700,bili_61756812333,http://www.bilibili.com/video/av498283865,https://ubc2.github.io/links/menu.html原版武器A,4,1017,1017,恐怖&&武器A,武器a（遮挡版）画面自行想像,3
2501,小帅鞠,http://www.bilibili.com/video/av752963358,纯属娱乐，粉丝别打我……！,21,1290,1290,全能打卡挑战&&鬼畜调教&&周洁琼&&搞笑,周洁琼天气预报，百万调音,6
2502,风隐川琥珀主,http://www.bilibili.com/video/av498200394,学校作业，首次接触premiere，交作业的同时顺便投稿在这里了，很多特效都还不熟练，大家看得开心就好,39,1290,1290,雄氏老方&&雄凤山&&足力健&&广告,雄   凤   山   老   人   鞋,8
2503,超嘤菠,http://www.bilibili.com/video/av838131879,"素材来自：BV1LE41117Wn
BGM:Butt is hot
这应该是全站第一个周深音mad了吧",23,1289,1289,bilibili新星计划&&鬼畜调教&&搞笑&&洗脑循环&&自制&&蜜汁带感&&周深,【鬼畜】  ⚡  电 力 周 深  ⚡,9
2504,light明月星辰,http://www.bilibili.com/video/av455787853,"https://www.youtube.com/watch?v=o61BiBCXMCI
原作者：Maestro Ziikos, 原音效已调
大家高兴就好(*^▽^*)~
看的开心的话可以三连支持一下~关注~一直更新有趣视频~

同时也非常推荐大家看看我出的（人人都骂特朗普，人人都是~ av710773917）（川普的交流av285810180）和（特朗普与各国领导人最尴尬的握手av968282877），非常有意思哦！",17,1284,1284,电音&&洗脑循环&&DONALDTRUMP&&娱乐&&美国总统&&鬼畜调教&&搞笑&&搞笑视频&&特朗普&&川普,【特朗普】没人比我更懂坏人,8
2505,微白阿咩啊,http://www.bilibili.com/video/av583174862,"喜欢小鸟伏特加的朋友给个三连再走吧！
粉丝群：955946761
投稿邮箱：2292390384@qq.com",2,1280,1280,搞笑剪辑&&伏特加&&俄罗斯&&小鸟&&俄语&&新二,小鸟伏特加，新二梦开始的地方！,0
2506,jm_ax゜,http://www.bilibili.com/video/av753228149,"BGM:Marshmello - Silence ft. Khalid (Facade &amp; Varun Remix)
→https://www.youtube.com/watch?v=8RGWdl7Ut8M
枪声音乐素材：
COD13@SZJ233
CSGO@PUBG-BO
战地4@Iwishiwasneverborn
COD12@Nick gaming
古墓丽影@我自己",63,1278,1278,gun sync&&电子竞技&&高燃踩点&&FPS&&枪械&&战地&&枪声音乐,【枪声音乐】Silence ft. Khalid (Facade &amp; Varun Remix) 冰冷的枪声是否能打动你的♥(这卡点绝了),7
2755,涉猎广泛的老杨,http://www.bilibili.com/video/av243286179,"新人UP主被限流了求求你们看完点个赞再走把 砰！砰！砰！
原素材视频 BV16x411J7v8",9,955,955,全能打卡挑战&&药水哥&&孙笑川&&周淑怡&&抽象&&超级玛丽&&带带大师兄&&儒雅随和&&鬼畜调教&&搞笑,【药水哥】超级玛丽,4
2756,辣鸡隆多R,http://www.bilibili.com/video/av668304089,马保国快来看看马问，这才是传统武术，青梅猪马比武，卢本伟裁判,3,953,953,马保国&&搞笑剪辑&&鬼畜调教&&大司马&&PDD&&卢本伟,【马保国】这才是真正的马问   我要打十个,4
2757,幽逸纸鸢Leisure-Kite,http://www.bilibili.com/video/av753283763,"░░░░░░░░░░░▄▄
░░░░░░░░░░░█░█
░░░░░░░░░░░█░█
░░░░░░░░░░█░░█
░░░░░░░░░█░░░█
███████▄▄█░░░██████▄
▓▓▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓▓▓█████░░░░░░░░█
██████▀░░░▀▀██████▀",10,952,952,鬼畜&&法海&&JOJO&&DIO&&假如动物都变胖&&黑人抬棺,我一眼就看出你不是人！,3
2758,月と晴空,http://www.bilibili.com/video/av370833020,"跟上次比在pv上多下了功夫，不足之处还请大佬萌指出~
音源感谢@秋名山上的486
原曲：Lifeline-Zeraphym",38,952,952,bilibili新星计划&&电音&&鬼畜调教&&天使降临到我身边&&踩点&&猛男必看&&lifeline&&洗脑循环&&人力VOCALOID,【喵内/治愈】LifeLine,24
2759,REKILO_孙不权,http://www.bilibili.com/video/av540717552,"素材
叛乱@Silentclown
BF4不详
制作时长4.5小时",35,951,951,bilibili新星计划&&鬼畜调教&&电音,【枪声音乐】林肯公园——NUMB,5
2760,BoTube,http://www.bilibili.com/video/av498165931,"配音：菠萝赛东
DY直播：52004
鬼畜视频素材：男孩臭臭
已获授权 再次感谢",12,951,951,bilibili新星计划&&雪姨&&情深深雨蒙蒙&&搞笑&&洗脑循环&&音乐&&鬼畜&&王菠萝&&二次元&&主播,少女音版《你有本事抢男人》萌到你不行,1
2605,壹佰本佰,http://www.bilibili.com/video/av968122205,-,47,1122,1122,尚九熙&&何九华&&德云社&&熙华&&洗脑循环,【尚九熙何九华】我觉得这算一个鬼畜,1
2606,佛爷爱越野,http://www.bilibili.com/video/av883052651,-,8,1122,1122,鬼畜素材&&新二&&伏特加&&zbc&&搞笑&&洗脑循环,【大佛越野】新二来了，一个生来鬼畜的男人！,0
2607,玻璃の镜,http://www.bilibili.com/video/av285681578,"原片雷欧奥特曼第24集
第一次调音，效果很不理想，多多包容。",5,1122,1122,bilibili新星计划&&雷欧奥特曼&&PDD&&卢本伟&&鬼畜剧,【雷欧奥特曼大战铁皮骚猪】当年删减片段,6
2608,一只小小丁,http://www.bilibili.com/video/av968321833,BGM:Astronomia,9,1121,1121,bilibili新星计划&&鬼畜调教&&大威天龙&&赵文卓&&青蛇&&Astronomia&&法海&&最强法海&&RAP&&搞笑,【法海】希望法海没事,1
2609,王家好_,http://www.bilibili.com/video/av328231065,"原曲 --- 喜欢你-陈洁仪

喜欢你
逍遥法外的你
你身穿一件黑色卫衣
喜欢你
作业没做的你
坐车去孤儿院的靓仔
喜欢你
拿刀抢劫的你
抢劫被制服春风得意
喜欢你
爱偷电瓶的你
不打工也不签约滴
我喜欢周三晚的你
阅片无数就在这里
你的嘴
慢慢示意
颜色也慢慢地慢慢清晰
我喜欢变女装的你
轻触我每根手指感应
我知道
你会默默的给我投个币",4,1121,1121,全能打卡挑战&&喜欢你&&鬼畜调教&&搞笑&&恋爱&&凉风&&520&&凉风Kaze&&阅片无数&&青春有你,【凉风520特别篇】 喜 欢 你,2
2610,zhikim,http://www.bilibili.com/video/av285832625,"2233不裂，bilibili干杯！
素材：1.视频：哔哩哔哩历年拜年祭；睿总采访视频；《朱元璋》；《三国演义》（94版）；《破坏之王》；金坷垃广告；《九品芝麻官》。2.bgm： Cyka Blyat-Dj Blyatman
没什么才艺，给大家跳段街舞ጿጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈ
呼～累死了",30,1117,1117,搞笑剪辑&&干杯&&B站&&苏卡不列&&2233娘&&拜年祭&&周星驰&&金坷垃&&陈睿,23不裂！哔哩干杯！,16
2611,光之影V,http://www.bilibili.com/video/av583060698,"音乐：Nevada-V神
制作：光之影V
付出了很多努力，谢谢大家",15,1116,1116,老八&&岛市老八&&电音&&撤硕&&奥力给,【电音老八】Nevada,4
2612,橄榄炒牛肉,http://www.bilibili.com/video/av925871056,"原视频：BV1Ns411V7Ex
微博@橄榄炒牛肉plus",54,1115,1115,8848钛金手机&&8848&&JR&&鬼畜&&鬼畜调教&&JR大帅B&&搞笑&&搞笑视频,【JR】8848猛男手机plus,16
2591,芒果糯米饭z,http://www.bilibili.com/video/av795752322,就是这个味！,27,1150,1150,bilibili新星计划&&老八&&岛市老八&&奥利给&&美汁汁&&撤硕&&美食家&&鬼畜&&鬼畜调教&&鬼畜rap,【撤硕rap】就是这个味！,11
2592,gcxue,http://www.bilibili.com/video/av968158322,www.youtube.com,23,1149,1149,WINDOWS效果音&&WIN7&&WINDOWS&&MICROSOFT&&鬼畜调教&&音乐,Windows 7 _ XP Evans 【音MAD _ YTPMV】 Windows Crazy Error (ft. Windows Vista),7
2593,皮蛋气球,http://www.bilibili.com/video/av668370257,大威天龙,4,1149,1149,鬼畜调教&&自制&&蜜汁带感&&法海&&大威天龙&&一口气全念对&&周杰伦&&rap&&青蛇&&赵文卓,建议改成：最 潮 法 海,2
2594,良人伴君,http://www.bilibili.com/video/av968237678,马老师的魅力带领我走向了鬼畜的不归路。,15,1148,1148,bilibili新星计划&&大司马&&鬼畜调教&&大司马鬼畜&&芜湖大司马&&马老师&&搞笑&&下饭&&肉蛋葱鸡&&LOL,【大司马Rap】魅力男神,6
2595,Demon黄大彪,http://www.bilibili.com/video/av498071685,"新手第一次做这种视频
希望观众姥爷多多支持
（周姐见谅）",4,1147,1147,bilibili新星计划&&周淑怡&&周姐&&HAPE&&毁童年系列&&反冲斗士,【毁童年系列】天外有天之周姐的无情铁手,6
2596,雪柜红茶,http://www.bilibili.com/video/av795629135,Happy  birthday to cold bird ！,17,1142,1142,bilibili新星计划&&鬼畜调教&&人力VOCALOID&&泠鸢YOUSA&&生贺&&BADGUY&&鬼畜&&泠鸢同人,【泠鸢】I am bad bird 【合作单品】,3
2597,我蛤蟆呢,http://www.bilibili.com/video/av795776275,如何评价简介,15,1141,1141,我的童年经典&&鬼畜调教&&自制&&老八&&搞笑&&恐怖&&月光光心慌慌&&搞笑视频&&惊悚&&迈克尔迈尔斯,岛市经典传说-《厕光光心慌慌》,4
2598,壹佰本佰,http://www.bilibili.com/video/av883044664,-,38,1138,1138,尚九熙&&何九华&&德云社&&鬼畜调教&&剪辑,【尚九熙何九华】莫让斗地主毁了家业,4
